Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,IOC,ITC,JSWSTEEL,KOTAKBANK,LT,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SHREECEM,SUNPHARMA,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,ZEEL
2005-07-11,,435.55,,,,,354.3,935.0,319.45,,778.6,304.95,220.55,1087.75,384.25,927.3,663.95,,,,452.35,76.0,,401.85,1705.65,,425.0,1247.0,447.15,,90.0,926.15,,633.9,714.75,351.55,611.4,448.7,,1326.05,,498.6,370.0,,,716.75,
2005-07-12,,420.3,,,,,349.1,940.75,326.0,,757.0,308.6,220.45,1091.5,383.2,899.4,658.05,,,,468.05,74.6,,400.3,1744.2,,422.85,1250.5,456.6,,90.25,943.1,,638.3,717.9,352.2,602.7,467.7,,1285.9,,545.7,379.3,,,702.35,
2005-07-13,,420.45,,,,,345.65,944.55,323.5,,749.6,308.3,211.95,1075.2,378.5,887.9,642.85,,,,463.8,74.4,,401.3,1728.85,,412.4,1263.25,450.5,,90.0,923.85,,630.95,726.4,354.75,600.05,461.0,,1270.75,,539.4,386.1,,,709.2,
2005-07-14,,418.85,,,,,340.3,958.1,325.35,,738.4,303.6,208.7,1076.9,369.9,878.2,645.2,,,,446.0,73.25,,405.9,1764.95,,415.45,1239.5,449.65,,91.55,921.95,,641.5,712.5,352.5,600.45,455.5,,1225.0,,496.6,379.15,,,696.25,
2005-07-15,,418.3,,,,,341.25,967.3,331.0,,748.85,299.55,212.6,1095.35,376.5,890.9,630.6,,,,441.3,71.9,,409.8,1767.6,,411.35,1261.2,454.1,,91.95,928.1,,666.65,719.25,353.8,605.1,463.8,,1248.45,,504.35,375.85,,,704.45,
2005-07-18,,433.3,,,,,342.7,976.05,334.55,,760.0,303.7,215.05,1137.1,385.65,891.0,627.75,,,,443.65,73.75,,408.9,1738.75,,401.5,1288.95,452.8,,91.95,917.25,,661.8,716.55,350.3,612.75,468.55,,1322.2,,520.3,371.35,,,711.0,
2005-07-19,,444.1,,,,,344.35,979.05,334.75,,761.5,302.4,217.2,1140.15,387.1,900.45,639.75,,,,440.7,73.2,,411.8,1698.55,,406.95,1288.0,458.15,,92.0,917.95,,664.65,721.5,356.7,628.35,476.75,,1319.15,,515.05,370.15,,,714.55,
2005-07-20,,458.55,,,,,344.35,999.2,331.35,,762.25,307.05,219.85,1172.45,389.7,880.05,641.4,,,,440.6,74.25,,415.75,1673.25,,415.45,1295.6,460.15,,92.2,920.0,,679.1,724.85,362.6,647.1,470.1,,1308.25,,507.8,367.4,,,717.3,
2005-07-21,,458.05,,,,,345.2,1044.8,332.6,,763.15,304.9,221.05,1159.15,392.55,892.6,641.6,,,,438.8,72.15,,417.2,1635.3,,419.25,1247.85,464.55,,92.1,918.2,,678.25,709.8,362.45,649.35,461.25,,1290.3,,492.65,361.4,,,711.6,
2005-07-22,,457.4,,,,,351.75,1025.1,340.85,,768.55,304.3,223.2,1157.2,393.9,894.85,648.5,,,,454.8,73.1,,422.75,1644.1,,424.75,1257.3,463.2,,92.7,938.45,,689.55,721.1,361.3,629.35,471.55,,1293.95,,498.55,362.5,,,715.3,
2005-07-25,,445.15,,,,,353.95,990.65,342.2,,766.3,311.25,229.45,1174.3,390.1,905.05,674.65,,,,493.4,73.75,,412.5,1665.8,,428.3,1243.6,465.25,,97.25,965.35,,687.55,743.2,366.85,616.4,473.55,,1284.35,,500.1,388.85,,,713.25,
2005-07-26,,456.5,,,,,354.7,1000.9,336.05,,803.05,309.9,225.3,1173.95,397.7,907.4,678.25,,,,509.25,76.4,,400.3,1693.6,,430.05,1231.45,469.15,,94.95,971.45,,691.15,751.65,368.95,595.45,478.05,,1265.25,,501.7,382.0,,,708.6,
2005-07-27,,458.7,,,,,360.4,1005.15,338.45,,810.2,305.05,227.4,1174.35,399.6,907.6,705.2,,,,528.2,76.3,,404.25,1692.6,,430.1,1228.95,482.1,,94.3,969.2,,698.85,775.15,371.65,604.1,480.25,,1284.5,,500.55,390.9,,,727.85,
2005-07-29,,455.55,,,,,366.6,1005.25,336.95,,837.25,303.5,226.0,1176.2,403.6,925.8,699.45,,,,534.45,76.75,,400.0,1682.85,,426.15,1268.0,482.7,,93.8,938.5,,703.35,800.25,372.1,621.5,480.9,,1268.8,,487.85,381.6,,,736.35,
2005-08-01,,460.4,,,,,372.15,1008.6,333.85,,831.3,309.8,224.0,1161.65,400.65,925.25,676.5,,,,538.4,74.9,,408.6,1662.9,,424.35,1251.8,492.0,,98.4,941.7,,707.75,789.95,370.0,609.25,501.05,,1252.2,,501.8,379.4,,,723.75,
2005-08-02,,461.55,,,,,387.4,1007.75,338.1,,846.3,307.1,236.0,1177.0,429.3,929.75,669.0,,,,520.4,75.35,,430.25,1671.2,,430.25,1249.0,498.15,,98.95,957.25,,741.45,803.55,380.95,616.1,526.9,,1290.3,,535.4,390.75,,,724.2,
2005-08-03,,463.85,,,,,387.1,1000.1,338.35,,852.95,302.1,234.7,1195.4,446.05,927.45,676.75,,,,522.65,74.4,,434.4,1718.55,,439.6,1291.35,500.45,,96.9,967.15,,714.5,810.55,383.95,620.6,510.6,,1300.75,,531.9,393.3,,,731.9,
2005-08-04,,464.75,,,,,373.6,1021.4,337.2,,846.55,301.75,239.5,1211.5,449.25,918.2,684.5,,,,513.3,73.95,,433.1,1736.05,,455.8,1363.3,500.65,,96.1,956.95,,729.2,808.45,381.0,620.65,501.65,,1295.25,,526.8,396.7,,,731.6,
2005-08-05,,458.45,,,,,367.3,1034.2,340.65,,831.45,302.45,243.25,1241.4,432.0,906.0,674.15,,,,500.15,81.15,,434.15,1739.9,,481.3,1333.95,501.8,,96.5,950.5,,725.75,805.75,381.25,613.55,502.75,,1285.4,,529.6,388.3,,,721.75,
2005-08-08,,468.15,,,,,359.9,1050.8,332.2,,803.6,295.2,237.3,1231.35,430.15,893.35,657.75,,,,478.1,77.25,,421.55,1723.5,,500.35,1310.95,496.05,,96.75,954.2,,711.3,778.9,375.0,610.05,478.55,,1283.05,,504.0,382.55,,,704.5,
2005-08-09,,458.6,,,,,352.25,1054.1,321.4,,803.55,294.6,232.45,1261.45,425.15,897.9,654.3,,,,482.6,76.3,,418.95,1699.95,,497.55,1325.45,485.8,,97.75,959.15,,707.65,777.05,366.3,600.1,471.45,,1284.4,,493.85,384.4,,,716.05,
2005-08-10,,460.1,,,,,362.3,1067.55,322.7,,812.35,286.85,236.85,1293.85,432.2,909.15,660.25,,,,494.05,77.1,,428.0,1736.7,,500.0,1324.0,479.35,,96.7,956.25,,719.45,807.25,379.05,618.7,481.0,,1313.05,,506.95,393.85,,,727.65,
2005-08-11,,462.75,,,,,362.5,1075.1,335.95,,849.3,295.55,234.65,1335.1,430.8,950.95,661.15,,,,506.95,77.8,,424.05,1726.35,,489.1,1346.35,483.4,,97.05,953.9,,717.6,817.4,378.35,614.85,497.3,,1312.85,,505.55,401.75,,,732.95,
2005-08-12,,464.95,,,,,359.95,1050.7,345.15,,836.85,306.95,232.4,1315.55,429.95,937.45,660.2,,,,512.75,76.85,,413.8,1692.45,,491.15,1322.7,476.25,,96.15,951.1,,704.2,811.05,397.75,619.05,499.35,,1282.85,,499.15,418.15,,,714.8,
2005-08-16,,456.8,,,,,354.0,1110.4,347.55,,825.35,304.85,232.15,1294.0,450.55,939.3,647.2,,,,504.75,81.3,,420.95,1700.45,,492.7,1327.45,472.75,,96.95,957.45,,699.8,807.05,402.2,636.25,492.85,,1269.05,,500.2,416.15,,,720.5,
2005-08-17,,464.9,,,,,361.85,1106.75,352.15,,828.1,310.7,237.65,1299.65,451.1,939.75,656.1,,,,503.9,80.3,,424.35,1709.9,,488.65,1316.35,475.95,,96.95,1003.1,,714.95,816.95,439.8,631.1,494.35,,1299.15,,504.9,415.95,,,724.25,
2005-08-18,,469.35,,,,,357.35,1096.25,349.55,,825.3,305.9,237.9,1305.05,439.9,927.6,663.0,,,,507.6,77.25,,428.85,1694.8,,488.95,1315.35,474.6,,97.4,987.55,,708.35,810.55,436.4,616.5,492.95,,1313.7,,500.95,416.05,,,728.95,
2005-08-19,,465.2,,,,,358.8,1097.2,348.5,,820.45,302.05,239.7,1301.75,438.65,927.6,658.85,,,,498.2,82.65,,432.15,1684.45,,488.0,1332.8,480.1,,96.85,1000.2,,705.75,805.4,427.45,622.75,490.65,,1325.35,,499.25,417.85,,,720.05,
2005-08-22,,468.0,,,,,360.55,1099.65,359.1,,825.7,297.6,234.1,1305.65,447.35,913.5,657.6,,,,491.55,79.2,,427.55,1690.2,,487.05,1325.1,477.95,,96.8,991.1,,699.3,789.95,413.95,609.15,477.0,,1317.85,,495.15,414.25,,,362.55,
2005-08-23,,472.45,,,,,360.3,1047.1,346.15,,813.35,292.05,230.6,1296.65,438.35,909.25,648.6,,,,480.45,77.0,,424.75,1693.5,,477.3,1277.15,469.35,,96.8,966.05,,685.15,778.25,415.0,604.45,477.85,,1316.05,,463.6,405.7,,,356.7,
2005-08-24,,474.4,,,,,362.6,1051.9,350.75,,800.25,290.3,228.5,1294.85,426.15,899.75,651.6,,,,488.25,74.6,,423.5,1696.85,,464.75,1290.4,467.6,,96.3,972.0,,694.85,774.5,415.05,624.5,473.35,,1295.7,,481.55,391.85,,,353.25,
2005-08-25,,468.7,,,,,356.35,1084.35,351.0,,790.8,290.9,230.6,1297.3,428.6,885.4,649.45,,,,484.5,74.75,,421.3,1708.3,,202.75,1327.15,461.25,,96.95,996.1,,696.35,781.65,414.15,627.35,469.25,,1323.65,,473.95,408.35,,,367.45,
2005-08-26,,468.0,,,,,371.3,1123.8,349.95,,795.7,289.5,232.25,1301.9,438.6,893.05,634.7,,,,481.6,77.7,,421.35,1716.6,,214.35,1326.5,474.75,,99.1,983.15,,698.75,781.6,424.2,632.45,472.65,,1364.75,,490.65,424.45,,,359.55,
2005-08-29,,483.25,,,,,357.3,1148.75,341.7,,777.45,290.1,230.05,1284.1,425.3,871.7,638.8,,,,467.95,76.95,,420.4,1702.25,,208.25,1332.3,465.75,,99.1,968.7,,700.35,770.8,417.15,631.6,464.85,,1355.35,,480.2,425.25,,,351.75,
2005-08-30,,484.95,,,,,357.95,1147.95,344.25,,793.15,309.4,230.5,1305.55,451.85,898.25,646.6,,,,477.1,77.85,,418.95,1709.05,,205.4,1342.6,472.6,,101.8,976.45,,707.6,787.85,450.1,626.45,466.8,,1384.35,,490.35,431.55,,,358.95,
2005-08-31,,484.6,,,,,359.6,1152.1,341.85,,800.2,304.75,233.1,1300.6,456.5,903.8,640.25,,,,481.8,77.9,,418.35,1731.65,,200.1,1334.1,470.15,,102.05,981.85,,719.4,796.3,442.0,626.7,461.45,,1404.85,,495.55,438.0,,,364.65,
2005-09-01,,479.0,,,,,368.85,1190.35,344.3,,776.3,301.8,238.05,1301.55,457.2,918.5,631.85,,,,483.85,77.95,,419.75,1731.75,,194.65,1336.7,485.1,,103.9,978.25,,726.7,799.6,445.2,631.8,469.3,,1424.25,,487.4,438.3,,,372.2,
2005-09-02,,478.35,,,,,384.3,1214.5,347.35,,781.3,301.65,236.9,1282.65,450.5,903.5,636.3,,,,481.5,79.8,,423.95,1732.1,,191.5,1312.35,511.65,,103.65,978.3,,730.5,806.1,459.6,633.6,492.7,,1427.2,,482.45,437.6,,,374.3,
2005-09-05,,480.1,,,,,371.45,1184.95,355.1,,773.95,295.7,237.6,1275.4,445.0,903.65,640.2,,,,484.5,78.3,,432.25,1792.45,,194.5,1326.2,504.95,,103.5,991.65,,730.35,817.05,458.15,634.1,495.45,,1410.25,,481.15,433.95,,,377.45,
2005-09-06,,485.4,,,,,366.6,1217.3,365.05,,770.25,296.15,241.25,1280.4,440.75,901.8,642.5,,,,488.0,78.9,,430.65,1827.15,,193.45,1311.9,502.85,,103.15,985.1,,728.9,835.15,459.8,640.0,495.4,,1398.45,,478.65,428.25,,,378.0,
2005-09-08,,491.25,,,,,385.0,1201.95,369.9,,770.75,296.15,242.35,1301.05,441.75,937.3,655.85,,,,505.25,78.75,,428.5,1819.6,,191.85,1328.25,502.25,,103.4,993.25,,738.65,838.45,486.4,643.2,511.25,,1406.1,,479.15,437.7,,,373.25,
2005-09-09,,491.95,,,,,374.8,1203.05,364.15,,785.15,301.15,242.85,1300.85,439.4,917.7,676.05,,,,513.55,79.2,,429.15,1829.45,,191.85,1336.75,511.15,,102.65,991.75,,741.65,857.7,479.4,635.8,512.15,,1391.95,,479.3,432.35,,,371.45,
2005-09-12,,494.7,,,,,373.8,1200.85,363.6,,789.75,297.45,250.6,1356.55,445.55,932.6,677.35,,,,516.45,79.15,,434.9,1869.95,,214.15,1331.15,510.45,,103.45,1006.05,,752.5,869.1,490.4,653.15,510.3,,1430.2,,485.3,433.95,,,372.05,
2005-09-13,,499.4,,,,,381.05,1201.85,363.7,,798.15,296.5,253.15,1353.45,453.9,961.45,687.25,,,,518.5,79.5,,440.9,1895.4,,210.05,1323.9,520.8,,103.0,1006.85,,752.3,882.45,492.4,669.45,515.3,,1422.4,,482.3,433.05,,,372.95,
2005-09-14,,499.45,,,,,378.25,1200.0,360.25,,802.9,298.95,260.9,1340.9,452.9,987.15,687.95,,,,527.25,78.0,,431.65,1856.6,,203.05,1321.2,525.95,,102.45,996.45,,740.95,898.5,477.1,664.15,523.35,,1400.15,,476.35,437.85,,,380.2,
2005-09-15,,501.65,,,,,382.7,1200.35,361.6,,805.8,299.65,260.6,1398.6,466.5,1001.1,692.25,,,,533.15,79.15,,433.45,1880.25,,203.3,1320.55,541.8,,102.3,999.7,,760.8,902.85,508.25,662.3,520.4,,1449.9,,480.85,447.1,,,382.5,
2005-09-16,,502.65,,,,,388.1,1210.4,364.1,,800.9,300.05,265.75,1390.65,458.25,1064.8,692.35,,,,546.15,78.9,,435.0,1878.1,314.55,204.3,1360.35,562.0,,104.1,1023.15,,764.05,901.25,507.0,659.9,523.8,,1457.6,,484.5,458.75,,,382.55,
2005-09-19,,505.95,,,,,410.25,1156.2,368.4,,810.2,300.6,264.7,1388.45,457.1,1052.3,708.4,,,,555.4,78.7,,452.95,1940.1,315.55,207.8,1381.15,589.55,,102.55,1021.7,,764.2,911.9,493.6,663.95,527.9,,1454.15,,524.3,463.9,,,379.9,
2005-09-20,,504.5,,,,,406.1,1200.4,365.6,,810.5,298.55,259.9,1379.15,478.0,1029.85,732.35,,,,582.3,78.05,,449.6,1929.6,310.3,205.05,1408.05,570.3,,103.6,1031.15,,777.95,912.95,499.8,666.05,522.35,,1470.45,,524.6,482.0,,,376.35,
2005-09-21,,498.0,,,,,403.25,1202.8,355.25,,803.9,295.75,256.8,1363.5,469.45,990.35,724.6,,,,576.5,75.05,,446.9,140.2,300.15,205.0,1397.55,556.9,,108.0,1041.45,,782.25,918.95,463.05,659.85,517.65,,1453.65,,505.8,483.6,,,373.6,
2005-09-22,,478.5,,,,,395.75,1201.0,348.9,,793.5,275.6,247.55,1311.2,460.25,966.75,691.8,,,,573.15,69.35,,435.95,136.65,281.4,195.85,1369.05,543.65,,102.95,996.5,,754.45,891.65,449.2,649.45,500.15,,1401.45,,466.0,445.3,,,356.05,
2005-09-23,,484.8,,,,,398.9,1199.7,346.45,,780.4,279.25,250.85,1342.25,447.05,955.85,669.95,,,,574.55,69.4,,439.85,137.55,284.45,195.05,1372.75,550.4,,102.3,989.55,,747.75,889.95,457.0,642.05,512.4,,1412.45,,473.9,461.05,,,357.8,
2005-09-26,,498.55,,,,,398.85,1214.25,359.45,,800.95,287.05,256.0,1352.95,464.25,988.95,679.2,,,,575.85,72.35,,448.0,143.15,291.6,198.9,1419.95,570.95,,106.85,1020.15,,780.25,914.7,464.5,651.6,520.35,,1465.9,,495.65,458.75,,,373.75,
2005-09-27,,509.95,,,,,400.9,1219.15,359.55,,807.3,285.85,256.25,1346.9,464.3,1001.75,682.25,,,,590.35,72.5,,450.2,141.8,295.7,199.85,1442.35,560.1,,105.95,1041.65,,788.0,928.75,460.25,657.45,546.1,,1462.3,,491.5,468.55,,,376.2,
2005-09-28,,509.0,,,,,416.55,1213.95,363.3,,810.7,286.55,258.35,1341.55,456.85,1037.85,696.0,,,,599.4,72.9,,455.2,140.7,295.8,203.7,1475.75,564.25,,109.2,1070.0,,800.45,936.85,461.95,659.9,536.9,,1469.5,,493.5,473.65,,,372.25,
2005-09-29,,495.45,,,,,411.5,1318.8,380.8,,837.6,287.5,262.15,1320.4,453.4,1019.75,696.0,,,,598.95,70.4,,457.8,138.4,296.05,204.15,1543.75,565.2,,107.65,1076.95,,808.3,940.95,466.2,651.85,535.95,,1472.85,,490.05,469.9,,,375.95,
2005-09-30,,504.7,,,,,404.9,1257.45,379.9,,851.7,282.4,263.5,1321.55,455.25,1039.4,685.15,,,,601.7,70.85,,451.9,136.75,290.0,199.8,1518.95,559.8,,105.95,1061.0,,793.55,938.2,460.75,669.05,534.25,,1482.35,,489.35,466.0,,,371.45,
2005-10-03,,509.4,,,,,410.3,1243.9,390.7,,881.9,282.65,280.9,1328.6,470.15,1018.45,676.65,,,,593.4,72.2,,453.9,136.9,292.85,200.5,1523.2,578.2,,105.95,1072.3,,794.25,945.35,470.55,656.05,553.4,,1497.9,,512.75,465.75,,,380.05,
2005-10-04,,510.95,,,,,406.55,1274.3,380.85,,911.7,291.2,283.15,1341.3,492.5,1023.55,709.9,,,,590.35,72.75,,460.2,136.95,293.95,199.45,1539.05,589.65,,106.6,1078.7,,806.65,958.5,481.75,663.15,568.8,,1489.75,,517.4,464.9,,,401.0,
2005-10-05,,519.45,,,,,413.45,1247.8,379.5,,909.05,285.25,275.65,1354.45,484.6,1030.4,702.65,,,,562.1,72.1,,451.75,131.5,291.75,193.8,1539.9,586.8,,107.95,1073.8,,802.05,946.9,463.05,662.05,571.2,,1470.0,,509.8,460.3,,,404.4,
2005-10-06,,524.85,,,,,424.55,1247.4,377.2,,921.35,281.15,270.2,1332.85,460.15,1000.9,682.05,,,,534.5,70.5,,470.95,127.7,283.4,185.8,1514.2,573.4,,107.95,1040.15,,790.85,925.4,462.85,651.65,555.5,,1424.65,,494.4,458.0,,,390.35,
2005-10-07,,518.4,,,,,416.2,1226.35,366.95,,939.6,285.05,268.4,1313.7,453.7,994.55,678.55,,,,529.95,69.75,,470.15,126.4,281.3,188.8,1497.0,572.05,,107.4,1046.2,,788.4,916.75,468.5,647.85,546.3,,1444.8,,493.55,454.7,,,388.25,
2005-10-10,,502.6,,,,,409.05,1257.1,363.25,,965.05,282.9,271.3,1280.75,459.85,983.8,688.25,,,,531.4,67.55,,467.8,128.8,276.55,188.35,1485.95,559.75,,105.6,1029.2,,782.95,903.45,461.1,644.9,539.15,,1448.5,,487.55,445.05,,,394.4,
2005-10-11,,501.7,,,,,412.2,1247.45,368.0,,937.6,277.5,267.15,1269.8,468.1,991.9,689.8,,,,538.55,69.0,,464.1,127.65,280.65,189.75,1493.2,573.0,,105.2,1054.8,,788.8,937.9,465.55,655.1,558.8,,1467.75,,494.15,445.95,,,399.05,
2005-10-13,,501.05,,,,,408.4,1221.25,368.3,,899.95,276.05,262.3,1230.75,452.65,981.6,677.9,,,,525.65,67.55,,460.95,128.35,269.8,186.55,1478.15,557.8,,103.1,1031.4,,775.25,923.3,457.8,660.1,540.75,,1441.3,,486.95,440.1,,,389.35,
2005-10-14,,499.4,,,,,398.45,1200.2,369.35,,895.9,265.9,257.75,1211.3,450.2,985.85,659.4,,,,506.25,65.2,,452.45,125.2,257.6,181.9,1416.4,533.85,,102.65,992.6,,763.85,910.5,455.85,659.8,534.45,,1424.05,,477.85,419.8,,,385.95,
2005-10-17,,512.8,,,,,400.85,1200.6,386.7,,876.0,263.05,249.35,1191.35,443.9,979.4,654.4,,,,500.35,62.55,,450.5,124.05,254.05,179.4,1408.4,544.45,,101.05,989.3,,771.0,924.15,435.35,657.85,526.8,384.35,1434.15,,471.6,416.9,,,382.55,
2005-10-18,,501.45,,,,,403.55,1229.25,396.8,,855.05,263.0,253.7,1171.55,456.95,983.25,657.75,,,,496.65,60.65,,453.55,124.55,251.1,178.9,1431.65,551.7,,98.75,981.95,,756.45,912.25,425.35,655.3,519.6,374.85,1440.95,,460.7,415.6,,,373.3,
2005-10-19,,500.55,,,,,392.6,1176.2,382.8,,816.65,269.3,246.45,1147.3,459.75,973.9,647.65,,,,497.6,56.2,,440.4,120.25,240.7,172.55,1381.4,538.55,,97.7,948.8,,747.3,889.2,414.4,641.75,503.8,361.55,1401.6,,433.5,411.95,,,368.3,
2005-10-20,,503.55,,,,,394.45,1139.9,374.7,,827.15,257.8,242.15,1124.1,460.45,950.85,643.9,,,,496.9,53.35,,449.65,116.5,221.55,167.7,1350.7,536.5,,98.6,938.7,,748.15,868.4,411.25,622.55,501.9,358.6,1416.35,,418.95,396.15,,,368.7,
2005-10-21,,504.95,,,,,395.7,1174.95,369.35,,839.55,253.9,258.2,1114.75,453.95,923.7,647.65,,,,506.55,55.45,,450.1,121.3,218.1,174.9,1326.45,559.1,,97.8,956.9,,771.2,886.65,410.15,654.4,512.85,367.4,1428.25,,447.3,415.55,,,385.45,
2005-10-24,,499.45,,,,,405.75,1188.35,364.6,,807.85,256.3,254.4,1118.15,450.95,912.9,635.5,,,,497.6,53.75,,460.05,117.15,212.45,174.15,1299.65,572.0,,97.4,926.2,,757.1,864.3,455.15,594.95,517.85,352.3,1407.5,,426.25,413.4,,,372.75,
2005-10-25,,501.45,,,,,404.05,1172.95,367.55,,843.55,256.8,253.6,1112.2,473.35,910.6,630.65,,,,503.95,52.8,,465.95,118.15,205.25,175.75,1346.45,558.6,,98.85,930.5,,767.6,884.95,433.3,600.65,520.15,350.5,1440.0,,426.7,409.05,,,377.2,
2005-10-26,,494.35,,,,,402.1,1141.85,373.85,,822.5,250.85,249.7,1152.35,454.95,926.8,630.1,,,,510.8,50.7,,460.05,116.45,209.95,179.95,1357.9,550.05,,95.9,930.9,,763.55,884.75,439.25,591.65,498.4,346.9,1422.25,,423.85,396.5,,,376.7,
2005-10-27,,489.8,,,,,385.1,1160.45,359.55,,802.2,250.65,237.3,1100.4,420.85,944.35,624.6,,,,479.9,49.2,,458.6,115.7,200.45,177.05,1348.9,532.6,,93.8,935.6,,750.3,830.95,440.45,562.75,484.25,337.6,1401.3,,400.5,392.05,,,373.6,
2005-10-28,,473.0,,,,,379.65,1159.0,347.65,,792.45,252.0,231.9,1103.25,418.85,938.95,610.95,,,,485.5,50.0,,445.05,115.45,201.55,171.8,1344.4,513.9,,94.2,918.65,,741.6,810.5,430.8,591.95,461.6,330.8,1362.15,,395.15,386.45,,,356.9,
2005-10-31,,483.95,,,,,367.6,1206.55,360.35,,807.9,251.85,234.5,1121.85,419.2,967.9,606.65,,,,498.6,51.75,,440.35,120.2,209.7,172.1,1398.75,549.2,,97.15,929.05,,762.5,839.1,438.45,599.7,472.0,339.4,1401.25,,496.8,399.85,,,364.6,
2005-11-01,,499.1,,,,,373.25,1203.2,363.15,,823.3,246.5,239.4,1125.4,422.1,969.65,629.45,,,,498.65,51.9,,449.8,121.35,212.85,176.7,1417.95,549.3,,97.15,931.6,,766.2,838.85,431.25,603.25,485.2,340.15,1409.6,,514.7,410.35,,,364.5,
2005-11-02,,497.0,,,,,378.25,1221.75,359.3,,846.5,251.65,235.95,1177.8,437.15,1000.3,620.7,,,,499.45,52.75,,454.95,125.2,212.35,190.7,1507.75,542.2,,97.5,930.15,,777.7,830.1,456.15,599.0,480.75,348.95,1429.0,,508.85,411.05,,,369.65,
2005-11-07,,503.85,,,,,388.7,1237.25,375.8,,889.4,253.0,239.5,1218.4,443.05,1004.45,625.25,,,,499.55,53.4,,460.3,126.15,215.1,196.4,1518.3,555.9,,98.05,945.55,,788.0,834.9,450.65,606.6,493.1,363.65,1464.75,,543.1,432.25,,,377.15,
2005-11-08,,505.1,,,,,395.2,1256.55,380.6,,888.4,256.65,244.8,1252.75,463.25,1040.75,638.0,,,,504.7,54.25,,475.05,126.65,214.25,203.3,1546.05,572.5,,102.25,963.1,,790.45,833.1,455.95,603.65,501.25,362.1,1477.0,,568.35,445.9,,,390.85,
2005-11-09,,512.1,,,,,399.25,1243.65,375.3,,929.3,253.0,246.1,1251.9,457.2,1048.9,631.9,,,,505.5,52.35,,471.15,128.75,210.1,194.1,1540.9,575.4,,99.85,953.6,,791.15,846.8,442.1,623.4,496.1,362.75,1456.8,,570.2,444.2,,,384.5,
2005-11-10,,509.95,,,,,416.9,1237.9,376.65,,914.6,250.05,251.25,1237.4,462.95,1027.05,630.85,,,,503.65,52.8,,488.85,127.6,209.25,195.45,1534.05,579.4,,100.05,973.9,,785.7,849.5,444.25,619.95,498.6,363.35,1469.75,,585.2,444.15,,,385.6,
2005-11-11,,505.65,,,,,435.05,1255.7,380.15,,938.85,249.95,259.3,1239.45,478.9,1049.85,635.2,,,,515.1,54.5,,511.15,130.1,214.15,197.5,1575.35,580.95,,104.05,980.6,,795.4,870.95,450.0,619.75,513.65,371.3,1482.65,,596.75,447.0,,,404.15,
2005-11-14,,499.35,,,,,435.45,1230.15,381.55,,940.05,250.25,257.35,1248.65,469.65,1077.5,675.75,,,,526.9,56.75,,499.95,128.3,219.55,198.7,1551.4,574.2,,103.95,992.8,,798.45,882.15,447.3,619.4,513.65,365.6,1510.3,,587.25,444.95,,,404.35,
2005-11-16,,503.85,,,,,440.25,1232.3,385.0,,945.0,250.05,260.5,1268.65,495.85,1067.9,689.95,,,,533.1,57.75,,504.25,130.55,218.6,207.05,1563.55,581.9,,103.55,988.65,,817.45,896.15,441.2,629.9,519.2,367.55,1511.7,,592.65,449.4,,,409.05,
2005-11-17,,502.5,,,,,439.7,1254.55,386.1,,940.75,253.3,263.0,1257.3,495.65,1046.1,698.85,,,,545.4,58.9,,500.35,130.2,217.95,204.1,1571.0,588.8,,104.05,1008.15,,829.3,911.9,448.35,640.5,530.95,367.05,1507.65,,613.9,457.55,,,413.2,
2005-11-18,,503.35,,,,,437.55,1239.5,392.65,,924.9,250.4,260.4,1281.1,487.45,1042.95,699.35,,,,538.65,58.05,,502.5,130.8,221.6,206.35,1559.65,608.95,,102.5,1018.25,,826.15,910.2,451.1,645.25,545.95,370.2,1526.95,,615.65,459.8,,,423.95,
2005-11-21,,506.9,,,,,437.4,1218.85,398.5,,929.5,250.05,255.9,1321.55,499.35,1069.85,679.65,,,,522.4,55.95,,499.95,126.75,217.6,200.25,1549.7,595.6,,104.1,1021.75,,829.05,892.7,451.8,648.6,545.15,360.8,1518.65,,623.5,461.5,,,421.2,
2005-11-22,,508.9,,,,,428.4,1227.65,393.1,,919.95,245.4,254.4,1300.6,495.75,1048.15,677.5,,,,519.95,54.85,,494.2,125.1,211.55,210.4,1570.7,579.1,,103.5,993.6,,819.3,875.15,443.8,646.8,537.2,351.1,1499.85,,638.4,469.85,,,417.45,
2005-11-23,,505.2,,,,,422.6,1222.85,395.8,,929.35,249.1,256.55,1310.35,503.85,1052.9,689.5,,,,527.9,53.9,,494.6,129.4,205.4,209.65,1585.65,598.15,,102.8,1020.65,,832.0,896.9,452.55,646.25,550.25,342.65,1516.65,,650.7,461.85,,,431.4,
2005-11-24,,513.45,,,,,424.9,1203.8,405.75,,925.45,248.55,259.0,1349.75,488.25,1085.85,691.1,,,,538.85,56.3,,496.7,134.95,202.45,208.15,1598.9,599.5,,102.55,1025.35,,844.1,901.3,459.1,651.65,556.3,342.4,1524.25,,645.6,451.3,,,438.55,
